week_start,vehicle_id,vehicle_type,fuel_type,gallons,distance_km,engine_hours,avg_speed_kph
2023-01-09,VH-017,SUV,Gasoline,26.19,454.9,13.8,60.5
2023-01-09,VH-018,SUV,Gasoline,30.66,447.0,13.2,56.5
2023-01-09,VH-019,SUV,Gasoline,,,18.7,61.1
2023-01-09,VH-020,SUV,Gasoline,31.2,456.4,16.6,55.4
2023-01-16,VH-001,Light Truck,Gasoline,44.84,535.9,18.6,58.9
2023-01-16,VH-002,Light Truck,Gasoline,57.66,782.5,23.0,56.8
2023-01-16,VH-003,Light Truck,Gasoline,48.93,517.6,19.5,58.5
2023-01-16,VH-004,Light Truck,Gasoline,53.45,694.5,20.9,52.8
2023-01-16,VH-005,Light Truck,Gasoline,61.72,751.7,25.4,53.0
2023-01-16,VH-006,Heavy Truck,Diesel,139.51,833.3,37.8,58.6
2023-01-16,VH-007,Heavy Truck,Diesel,121.54,666.4,33.9,57.6
2023-01-16,VH-008,Heavy Truck,Diesel,121.71,767.9,39.6,66.3
2023-01-16,VH-009,Heavy Truck,Diesel,127.32,834.2,39.4,64.7
2023-01-16,VH-010,Heavy Truck,Diesel,108.87,716.8,33.8,58.1
2023-01-16,VH-011,Van,Gasoline,44.68,564.5,19.9,47.9
2023-01-16,VH-012,Van,Gasoline,43.96,667.4,20.1,43.3
2023-01-16,VH-013,Van,Gasoline,41.56,537.9,17.4,48.2
2023-01-16,VH-014,Van,Diesel,35.87,413.5,17.1,47.1
2023-01-16,VH-015,Van,Diesel,41.51,550.9,22.3,44.9
2023-01-16,VH-016,SUV,Gasoline,34.82,452.9,15.9,57.1
2023-01-16,VH-017,SUV,Gasoline,32.07,380.1,14.2,62.3
2023-01-16,VH-018,SUV,Gasoline,,,14.5,55.0
2023-01-16,VH-019,SUV,Gasoline,36.03,504.4,18.8,61.7
2023-01-16,VH-020,SUV,Gasoline,33.26,452.0,17.2,60.2
2023-01-23,VH-001,Light Truck,Gasoline,44.63,663.4,20.7,54.9
2023-01-23,VH-002,Light Truck,Gasoline,53.64,646.6,22.5,57.9
2023-01-23,VH-003,Light Truck,Gasoline,50.21,499.1,17.2,57.5
2023-01-23,VH-004,Light Truck,Gasoline,43.46,674.9,20.8,54.6
2023-01-23,VH-005,Light Truck,Gasoline,,,23.8,58.7
2023-01-23,VH-006,Heavy Truck,Diesel,117.5,815.1,38.9,66.1
2023-01-23,VH-007,Heavy Truck,Diesel,120.75,620.7,32.8,57.5
2023-01-23,VH-008,Heavy Truck,Diesel,139.57,779.8,37.1,62.9
2023-01-23,VH-009,Heavy Truck,Diesel,126.28,844.4,45.0,59.2
2023-01-23,VH-010,Heavy Truck,Diesel,104.49,704.9,35.5,63.8
2023-01-23,VH-011,Van,Gasoline,48.72,621.2,18.6,47.4
2023-01-23,VH-012,Van,Gasoline,45.02,604.4,18.8,42.3
2023-01-23,VH-013,Van,Gasoline,36.94,554.6,17.5,44.6
2023-01-23,VH-014,Van,Diesel,32.76,333.4,17.4,45.8
2023-01-23,VH-015,Van,Diesel,42.09,488.1,18.9,42.7
2023-01-23,VH-016,SUV,Gasoline,32.53,525.4,15.1,60.9
2023-01-23,VH-017,SUV,Gasoline,30.09,393.3,14.5,58.2
2023-01-23,VH-018,SUV,Gasoline,31.83,446.3,12.8,55.0
2023-01-23,VH-019,SUV,Gasoline,,,19.1,56.6
2023-01-23,VH-020,SUV,Gasoline,32.09,455.0,16.9,54.2
2023-01-30,VH-001,Light Truck,Gasoline,50.91,626.2,19.1,57.4
2023-01-30,VH-002,Light Truck,Gasoline,49.99,619.6,23.7,56.6
2023-01-30,VH-003,Light Truck,Gasoline,44.34,520.3,19.5,51.0
2023-01-30,VH-004,Light Truck,Gasoline,45.11,602.4,19.5,57.7
2023-01-30,VH-005,Light Truck,Gasoline,49.24,765.8,25.4,52.1
2023-01-30,VH-006,Heavy Truck,Diesel,129.81,698.6,42.2,64.2
2023-01-30,VH-007,Heavy Truck,Diesel,111.85,643.5,36.3,60.3
2023-01-30,VH-008,Heavy Truck,Diesel,126.61,704.2,41.6,65.7
2023-01-30,VH-009,Heavy Truck,Diesel,131.84,849.0,42.3,65.9
2023-01-30,VH-010,Heavy Truck,Diesel,118.87,644.5,31.7,58.4
2023-01-30,VH-011,Van,Gasoline,44.86,690.0,18.9,42.3
2023-01-30,VH-012,Van,Gasoline,37.65,520.9,20.8,44.7
2023-01-30,VH-013,Van,Gasoline,36.09,581.1,17.7,47.1
2023-01-30,VH-014,Van,Diesel,38.31,345.9,17.7,47.6
2023-01-30,VH-015,Van,Diesel,52.4,495.0,23.1,45.7
2023-01-30,VH-016,SUV,Gasoline,29.55,500.4,16.1,55.6
2023-01-30,VH-017,SUV,Gasoline,29.14,479.3,14.3,54.7
2023-01-30,VH-018,SUV,Gasoline,25.23,491.4,12.8,57.7
2023-01-30,VH-019,SUV,Gasoline,32.57,555.3,18.0,60.8
2023-01-30,VH-020,SUV,Gasoline,33.68,471.2,17.0,53.5
2023-02-06,VH-001,Light Truck,Gasoline,52.71,546.8,19.5,56.3
2023-02-06,VH-002,Light Truck,Gasoline,52.2,637.9,23.3,58.1
2023-02-06,VH-003,Light Truck,Gasoline,39.25,564.5,19.9,58.3
2023-02-06,VH-004,Light Truck,Gasoline,50.53,586.5,20.0,56.2
2023-02-06,VH-005,Light Truck,Gasoline,49.26,793.1,22.6,50.9
2023-02-06,VH-006,Heavy Truck,Diesel,125.01,909.3,39.5,64.9
2023-02-06,VH-007,Heavy Truck,Diesel,106.64,800.7,36.7,57.6
2023-02-06,VH-008,Heavy Truck,Diesel,139.83,908.0,36.6,60.7
2023-02-06,VH-009,Heavy Truck,Diesel,138.91,785.2,42.9,57.7
2023-02-06,VH-010,Heavy Truck,Diesel,101.73,759.4,30.7,58.2
2023-02-06,VH-011,Van,Gasoline,47.73,614.1,21.9,42.9
2023-02-06,VH-012,Van,Gasoline,39.05,555.0,18.5,46.3
2023-02-06,VH-013,Van,Gasoline,33.33,493.1,17.3,45.2
2023-02-06,VH-014,Van,Diesel,39.81,410.8,16.3,43.5
2023-02-06,VH-015,Van,Diesel,52.56,571.8,22.3,48.2
2023-02-06,VH-016,SUV,Gasoline,33.91,459.0,14.1,61.7
2023-02-06,VH-017,SUV,Gasoline,31.51,376.0,13.5,59.8
2023-02-06,VH-018,SUV,Gasoline,31.0,429.2,14.5,56.1
2023-02-06,VH-019,SUV,Gasoline,36.79,486.1,17.5,57.5
2023-02-06,VH-020,SUV,Gasoline,32.14,441.0,18.0,55.5
2023-02-13,VH-001,Light Truck,Gasoline,48.84,593.5,19.6,56.3
2023-02-13,VH-002,Light Truck,Gasoline,53.21,711.9,23.9,54.5
2023-02-13,VH-003,Light Truck,Gasoline,40.07,617.0,17.7,52.9
2023-02-13,VH-004,Light Truck,Gasoline,52.16,654.3,18.3,53.7
2023-02-13,VH-005,Light Truck,Gasoline,50.12,793.3,24.4,53.1
2023-02-13,VH-006,Heavy Truck,Diesel,145.64,863.4,40.4,58.6
2023-02-13,VH-007,Heavy Truck,Diesel,107.38,691.1,32.4,59.6
2023-02-13,VH-008,Heavy Truck,Diesel,138.64,712.3,38.2,60.5
2023-02-13,VH-009,Heavy Truck,Diesel,147.49,795.8,40.8,66.2
2023-02-13,VH-010,Heavy Truck,Diesel,,,32.1,60.2
2023-02-13,VH-011,Van,Gasoline,45.29,679.8,19.4,46.5
2023-02-13,VH-012,Van,Gasoline,39.38,652.7,21.3,45.5
2023-02-13,VH-013,Van,Gasoline,37.52,575.7,17.1,46.4
2023-02-13,VH-014,Van,Diesel,42.28,353.9,16.4,43.6
2023-02-13,VH-015,Van,Diesel,53.98,505.0,19.3,41.8
2023-02-13,VH-016,SUV,Gasoline,,,16.7,55.9
2023-02-13,VH-017,SUV,Gasoline,28.43,415.6,14.6,54.2
2023-02-13,VH-018,SUV,Gasoline,26.14,400.0,14.4,62.1
2023-02-13,VH-019,SUV,Gasoline,34.93,484.8,19.4,56.8
2023-02-13,VH-020,SUV,Gasoline,31.83,481.0,18.4,61.5
2023-02-20,VH-001,Light Truck,Gasoline,49.34,594.1,22.3,57.7
2023-02-20,VH-002,Light Truck,Gasoline,55.36,760.2,22.0,58.5
2023-02-20,VH-003,Light Truck,Gasoline,44.47,492.8,17.8,54.8
2023-02-20,VH-004,Light Truck,Gasoline,51.87,521.8,22.0,57.3
2023-02-20,VH-005,Light Truck,Gasoline,52.82,784.2,23.0,55.5
2023-02-20,VH-006,Heavy Truck,Diesel,145.7,741.4,36.7,60.8
2023-02-20,VH-007,Heavy Truck,Diesel,109.5,818.5,37.4,60.1
2023-02-20,VH-008,Heavy Truck,Diesel,138.02,724.1,35.7,59.6
2023-02-20,VH-009,Heavy Truck,Diesel,160.88,895.2,43.8,65.9
2023-02-20,VH-010,Heavy Truck,Diesel,113.38,727.3,30.7,58.2
2023-02-20,VH-011,Van,Gasoline,47.49,513.0,21.1,45.6
2023-02-20,VH-012,Van,Gasoline,44.74,592.8,19.4,46.4
2023-02-20,VH-013,Van,Gasoline,36.72,520.0,18.5,42.6
2023-02-20,VH-014,Van,Diesel,37.62,450.5,15.0,42.6
2023-02-20,VH-015,Van,Diesel,49.89,588.0,20.4,43.5
2023-02-20,VH-016,SUV,Gasoline,33.66,459.0,16.2,55.1
2023-02-20,VH-017,SUV,Gasoline,29.61,424.3,15.1,61.0
2023-02-20,VH-018,SUV,Gasoline,26.63,442.7,14.6,54.2
2023-02-20,VH-019,SUV,Gasoline,38.59,458.7,18.1,56.8
2023-02-20,VH-020,SUV,Gasoline,31.99,560.5,15.5,54.8
2023-02-27,VH-001,Light Truck,Gasoline,42.86,669.6,20.7,57.9
2023-02-27,VH-002,Light Truck,Gasoline,51.47,669.8,23.5,51.6
2023-02-27,VH-003,Light Truck,Gasoline,38.75,610.5,20.5,54.8
2023-02-27,VH-004,Light Truck,Gasoline,44.48,650.6,21.7,55.9
2023-02-27,VH-005,Light Truck,Gasoline,51.44,734.1,21.2,57.8
2023-02-27,VH-006,Heavy Truck,Diesel,152.14,758.2,37.0,58.3
2023-02-27,VH-007,Heavy Truck,Diesel,112.87,804.6,37.1,57.8
2023-02-27,VH-008,Heavy Truck,Diesel,150.91,743.2,36.6,64.9
2023-02-27,VH-009,Heavy Truck,Diesel,135.93,816.0,40.4,57.7
2023-02-27,VH-010,Heavy Truck,Diesel,123.04,762.3,35.1,59.1
2023-02-27,VH-011,Van,Gasoline,38.86,557.9,18.4,47.5
2023-02-27,VH-012,Van,Gasoline,45.09,539.5,18.1,45.0
2023-02-27,VH-013,Van,Gasoline,,,15.9,45.6
2023-02-27,VH-014,Van,Diesel,37.41,374.7,15.5,47.9
2023-02-27,VH-015,Van,Diesel,57.82,469.9,19.8,45.0
2023-02-27,VH-016,SUV,Gasoline,29.21,464.7,15.2,62.2
2023-02-27,VH-017,SUV,Gasoline,26.68,399.7,13.3,55.5
2023-02-27,VH-018,SUV,Gasoline,30.91,368.4,13.0,54.6
2023-02-27,VH-019,SUV,Gasoline,37.21,541.1,16.4,56.4
2023-02-27,VH-020,SUV,Gasoline,31.23,509.0,16.2,62.4
2023-03-06,VH-001,Light Truck,Gasoline,46.43,554.8,21.7,52.3
2023-03-06,VH-002,Light Truck,Gasoline,54.67,648.0,23.2,52.2
2023-03-06,VH-003,Light Truck,Gasoline,42.6,486.0,18.7,56.4
2023-03-06,VH-004,Light Truck,Gasoline,41.61,570.3,20.5,51.5
2023-03-06,VH-005,Light Truck,Gasoline,58.97,594.1,25.6,53.6
2023-03-06,VH-006,Heavy Truck,Diesel,160.03,769.5,41.8,64.2
2023-03-06,VH-007,Heavy Truck,Diesel,134.85,796.6,33.5,64.9
2023-03-06,VH-008,Heavy Truck,Diesel,141.73,873.6,40.5,61.1
2023-03-06,VH-009,Heavy Truck,Diesel,147.06,1016.9,39.1,59.5
2023-03-06,VH-010,Heavy Truck,Diesel,122.12,639.3,29.8,57.6
2023-03-06,VH-011,Van,Gasoline,43.38,659.6,19.6,46.3
2023-03-06,VH-012,Van,Gasoline,41.45,491.6,17.8,46.8
2023-03-06,VH-013,Van,Gasoline,38.39,453.7,17.9,44.9
2023-03-06,VH-014,Van,Diesel,,,16.4,48.3
2023-03-06,VH-015,Van,Diesel,52.16,613.7,20.5,43.7
2023-03-06,VH-016,SUV,Gasoline,29.57,385.1,15.6,61.3
2023-03-06,VH-017,SUV,Gasoline,28.71,409.3,13.1,60.0
2023-03-06,VH-018,SUV,Gasoline,24.83,432.5,14.6,59.7
2023-03-06,VH-019,SUV,Gasoline,34.89,582.3,18.1,57.0
2023-03-06,VH-020,SUV,Gasoline,36.28,506.0,16.3,62.4
2023-03-13,VH-001,Light Truck,Gasoline,40.19,505.5,21.7,53.7
2023-03-13,VH-002,Light Truck,Gasoline,44.3,721.3,21.7,51.5
2023-03-13,VH-003,Light Truck,Gasoline,40.76,520.8,19.5,52.8
2023-03-13,VH-004,Light Truck,Gasoline,46.0,652.8,18.4,53.3
2023-03-13,VH-005,Light Truck,Gasoline,46.29,640.5,23.2,58.2
2023-03-13,VH-006,Heavy Truck,Diesel,160.44,824.8,40.7,62.9
2023-03-13,VH-007,Heavy Truck,Diesel,127.28,768.5,35.6,65.1
2023-03-13,VH-008,Heavy Truck,Diesel,154.66,855.3,39.7,64.6
2023-03-13,VH-009,Heavy Truck,Diesel,163.12,922.6,41.9,62.0
2023-03-13,VH-010,Heavy Truck,Diesel,129.44,808.8,32.6,59.9
2023-03-13,VH-011,Van,Gasoline,46.03,554.5,19.0,46.7
2023-03-13,VH-012,Van,Gasoline,43.11,485.9,18.8,41.9
2023-03-13,VH-013,Van,Gasoline,35.26,449.8,18.3,46.1
2023-03-13,VH-014,Van,Diesel,44.98,422.6,16.4,42.8
2023-03-13,VH-015,Van,Diesel,,,22.1,42.7
2023-03-13,VH-016,SUV,Gasoline,30.96,491.0,15.6,55.3
2023-03-13,VH-017,SUV,Gasoline,28.62,401.8,15.3,58.3
2023-03-13,VH-018,SUV,Gasoline,28.84,398.3,14.3,59.2
2023-03-13,VH-019,SUV,Gasoline,33.57,465.5,16.8,59.7
2023-03-13,VH-020,SUV,Gasoline,31.73,457.2,17.9,54.0
2023-03-20,VH-001,Light Truck,Gasoline,43.86,634.8,20.9,52.9
2023-03-20,VH-002,Light Truck,Gasoline,48.28,564.0,21.0,52.8
2023-03-20,VH-003,Light Truck,Gasoline,,,18.7,56.3
2023-03-20,VH-004,Light Truck,Gasoline,40.84,511.9,19.2,57.7
2023-03-20,VH-005,Light Truck,Gasoline,,,25.6,54.9
2023-03-20,VH-006,Heavy Truck,Diesel,162.52,793.6,39.9,65.6
2023-03-20,VH-007,Heavy Truck,Diesel,131.06,779.2,36.2,57.9
2023-03-20,VH-008,Heavy Truck,Diesel,159.9,820.5,36.6,64.3
2023-03-20,VH-009,Heavy Truck,Diesel,163.15,1080.7,46.3,66.3
2023-03-20,VH-010,Heavy Truck,Diesel,135.22,691.3,29.9,65.0
2023-03-20,VH-011,Van,Gasoline,41.48,546.0,21.1,43.1
2023-03-20,VH-012,Van,Gasoline,36.0,493.4,21.3,44.6
2023-03-20,VH-013,Van,Gasoline,35.81,485.5,16.9,48.2
2023-03-20,VH-014,Van,Diesel,42.07,465.0,17.7,47.7
2023-03-20,VH-015,Van,Diesel,53.61,607.2,22.3,41.6
2023-03-20,VH-016,SUV,Gasoline,29.92,482.5,15.9,62.1
2023-03-20,VH-017,SUV,Gasoline,28.59,369.7,14.2,56.2
2023-03-20,VH-018,SUV,Gasoline,25.9,439.3,13.0,61.4
2023-03-20,VH-019,SUV,Gasoline,33.38,577.7,17.7,62.4
2023-03-20,VH-020,SUV,Gasoline,28.72,524.1,15.9,55.3
2023-03-27,VH-001,Light Truck,Gasoline,48.68,594.3,21.8,57.3
2023-03-27,VH-002,Light Truck,Gasoline,43.35,699.7,23.8,58.9
2023-03-27,VH-003,Light Truck,Gasoline,40.36,586.9,19.7,58.3
2023-03-27,VH-004,Light Truck,Gasoline,47.37,601.5,20.2,53.7
2023-03-27,VH-005,Light Truck,Gasoline,54.94,707.0,23.2,50.8
2023-03-27,VH-006,Heavy Truck,Diesel,158.13,963.0,41.4,58.4
2023-03-27,VH-007,Heavy Truck,Diesel,141.25,784.1,32.1,58.6
2023-03-27,VH-008,Heavy Truck,Diesel,172.58,1033.2,41.8,65.4
2023-03-27,VH-009,Heavy Truck,Diesel,177.54,950.9,42.3,64.3
2023-03-27,VH-010,Heavy Truck,Diesel,132.24,842.1,34.3,59.0
2023-03-27,VH-011,Van,Gasoline,37.11,621.0,21.9,47.8
2023-03-27,VH-012,Van,Gasoline,43.08,608.8,20.0,45.9
2023-03-27,VH-013,Van,Gasoline,38.58,437.6,18.0,42.6
2023-03-27,VH-014,Van,Diesel,43.06,418.2,14.9,44.0
2023-03-27,VH-015,Van,Diesel,51.46,621.2,20.7,48.0
2023-03-27,VH-016,SUV,Gasoline,30.03,383.0,16.0,55.1
2023-03-27,VH-017,SUV,Gasoline,28.21,371.1,14.1,54.6
2023-03-27,VH-018,SUV,Gasoline,27.09,455.8,13.5,59.6
2023-03-27,VH-019,SUV,Gasoline,33.15,454.4,17.3,55.8
2023-03-27,VH-020,SUV,Gasoline,,,17.4,57.6
2023-04-03,VH-001,Light Truck,Gasoline,39.88,534.9,21.1,56.6
2023-04-03,VH-002,Light Truck,Gasoline,50.63,666.9,21.3,51.4
2023-04-03,VH-003,Light Truck,Gasoline,39.09,484.2,20.4,59.4
2023-04-03,VH-004,Light Truck,Gasoline,48.29,577.4,21.1,51.0
2023-04-03,VH-005,Light Truck,Gasoline,51.93,613.4,22.9,53.9
2023-04-03,VH-006,Heavy Truck,Diesel,158.48,969.8,37.3,62.0
2023-04-03,VH-007,Heavy Truck,Diesel,152.7,754.8,33.8,62.3
2023-04-03,VH-008,Heavy Truck,Diesel,143.89,829.1,36.7,65.7
2023-04-03,VH-009,Heavy Truck,Diesel,179.57,1158.6,40.6,65.7
2023-04-03,VH-010,Heavy Truck,Diesel,137.41,728.0,31.2,65.9
2023-04-03,VH-011,Van,Gasoline,44.4,594.8,18.7,47.5
2023-04-03,VH-012,Van,Gasoline,,,18.1,43.1
2023-04-03,VH-013,Van,Gasoline,32.26,504.7,17.1,48.6
2023-04-03,VH-014,Van,Diesel,39.82,440.6,16.9,44.9
2023-04-03,VH-015,Van,Diesel,62.7,661.1,19.4,42.1
2023-04-03,VH-016,SUV,Gasoline,26.3,384.8,15.4,55.9
2023-04-03,VH-017,SUV,Gasoline,26.64,401.3,15.4,58.2
2023-04-03,VH-018,SUV,Gasoline,25.61,342.3,14.9,59.6
2023-04-03,VH-019,SUV,Gasoline,29.67,529.5,18.7,57.0
2023-04-03,VH-020,SUV,Gasoline,34.47,513.6,15.6,54.1
2023-04-10,VH-001,Light Truck,Gasoline,,,22.1,55.8
2023-04-10,VH-002,Light Truck,Gasoline,53.01,644.1,24.4,53.5
2023-04-10,VH-003,Light Truck,Gasoline,42.5,591.0,19.2,52.5
2023-04-10,VH-004,Light Truck,Gasoline,44.38,524.7,18.4,51.2
2023-04-10,VH-005,Light Truck,Gasoline,48.45,624.6,21.9,59.1
2023-04-10,VH-006,Heavy Truck,Diesel,143.79,1069.0,36.5,64.8
2023-04-10,VH-007,Heavy Truck,Diesel,151.59,906.3,32.4,61.9
2023-04-10,VH-008,Heavy Truck,Diesel,173.68,924.6,41.2,58.3
2023-04-10,VH-009,Heavy Truck,Diesel,186.83,1052.7,42.4,65.8
2023-04-10,VH-010,Heavy Truck,Diesel,133.99,781.5,34.0,65.1
2023-04-10,VH-011,Van,Gasoline,38.59,532.5,18.2,43.9
2023-04-10,VH-012,Van,Gasoline,35.45,556.7,18.1,45.0
2023-04-10,VH-013,Van,Gasoline,34.01,440.1,17.1,47.9
2023-04-10,VH-014,Van,Diesel,41.84,417.6,17.5,47.5
2023-04-10,VH-015,Van,Diesel,56.2,525.6,19.2,41.7
2023-04-10,VH-016,SUV,Gasoline,27.64,370.8,15.9,58.6
2023-04-10,VH-017,SUV,Gasoline,24.27,338.3,14.1,54.4
2023-04-10,VH-018,SUV,Gasoline,23.84,350.4,13.8,54.1
2023-04-10,VH-019,SUV,Gasoline,31.47,509.2,17.9,59.6
2023-04-10,VH-020,SUV,Gasoline,28.99,525.4,18.0,55.1
2023-04-17,VH-001,Light Truck,Gasoline,45.22,568.7,21.8,51.5
2023-04-17,VH-002,Light Truck,Gasoline,41.49,538.1,20.9,54.8
2023-04-17,VH-003,Light Truck,Gasoline,43.28,585.3,19.3,54.9
2023-04-17,VH-004,Light Truck,Gasoline,47.21,524.7,20.8,56.7
2023-04-17,VH-005,Light Truck,Gasoline,,,21.1,51.6
2023-04-17,VH-006,Heavy Truck,Diesel,181.06,1092.2,36.9,63.5
2023-04-17,VH-007,Heavy Truck,Diesel,143.53,916.9,37.1,58.9
2023-04-17,VH-008,Heavy Truck,Diesel,163.55,992.2,35.9,58.7
2023-04-17,VH-009,Heavy Truck,Diesel,185.06,1218.4,42.2,65.6
2023-04-17,VH-010,Heavy Truck,Diesel,,,34.5,57.5
2023-04-17,VH-011,Van,Gasoline,39.96,572.6,22.0,47.5
2023-04-17,VH-012,Van,Gasoline,38.38,529.5,18.6,44.9
2023-04-17,VH-013,Van,Gasoline,34.14,479.6,17.9,47.3
2023-04-17,VH-014,Van,Diesel,49.0,483.5,16.0,43.7
2023-04-17,VH-015,Van,Diesel,65.96,604.7,20.9,45.0
2023-04-17,VH-016,SUV,Gasoline,26.79,441.9,13.9,56.0
2023-04-17,VH-017,SUV,Gasoline,24.53,351.5,13.3,61.8
2023-04-17,VH-018,SUV,Gasoline,26.14,422.1,14.6,54.6
2023-04-17,VH-019,SUV,Gasoline,34.35,558.0,19.3,59.6
2023-04-17,VH-020,SUV,Gasoline,32.52,496.4,17.9,59.1
2023-04-24,VH-001,Light Truck,Gasoline,44.73,572.5,18.8,52.4
2023-04-24,VH-002,Light Truck,Gasoline,42.08,585.9,24.6,53.3
2023-04-24,VH-003,Light Truck,Gasoline,35.03,434.3,20.3,53.7
2023-04-24,VH-004,Light Truck,Gasoline,45.21,605.4,18.3,51.2
2023-04-24,VH-005,Light Truck,Gasoline,50.09,557.7,22.1,52.9
2023-04-24,VH-006,Heavy Truck,Diesel,159.96,867.8,42.1,59.7
2023-04-24,VH-007,Heavy Truck,Diesel,155.27,904.1,36.3,64.0
2023-04-24,VH-008,Heavy Truck,Diesel,165.57,1005.5,42.4,58.1
2023-04-24,VH-009,Heavy Truck,Diesel,184.54,1181.7,46.2,65.2
2023-04-24,VH-010,Heavy Truck,Diesel,124.14,863.5,34.8,66.1
2023-04-24,VH-011,Van,Gasoline,36.4,522.7,20.1,46.7
2023-04-24,VH-012,Van,Gasoline,38.4,489.5,18.0,47.5
2023-04-24,VH-013,Van,Gasoline,32.36,495.8,16.4,47.2
2023-04-24,VH-014,Van,Diesel,47.52,427.6,15.8,46.8
2023-04-24,VH-015,Van,Diesel,63.83,565.7,22.0,44.4
2023-04-24,VH-016,SUV,Gasoline,29.48,401.7,15.1,57.6
2023-04-24,VH-017,SUV,Gasoline,,,12.8,54.7
2023-04-24,VH-018,SUV,Gasoline,27.08,428.8,12.9,56.3
2023-04-24,VH-019,SUV,Gasoline,29.71,421.0,19.0,59.5
2023-04-24,VH-020,SUV,Gasoline,32.91,390.5,17.2,60.0
2023-05-01,VH-001,Light Truck,Gasoline,41.95,506.2,19.9,56.6
2023-05-01,VH-002,Light Truck,Gasoline,43.87,637.9,24.2,50.7
2023-05-01,VH-003,Light Truck,Gasoline,39.14,565.5,19.6,54.5
2023-05-01,VH-004,Light Truck,Gasoline,41.89,581.8,20.8,56.7
2023-05-01,VH-005,Light Truck,Gasoline,,,22.0,53.3
2023-05-01,VH-006,Heavy Truck,Diesel,161.87,1090.6,41.0,58.3
2023-05-01,VH-007,Heavy Truck,Diesel,143.21,803.6,35.4,62.2
2023-05-01,VH-008,Heavy Truck,Diesel,157.01,889.4,42.0,62.9
2023-05-01,VH-009,Heavy Truck,Diesel,194.89,1183.5,46.6,58.1
2023-05-01,VH-010,Heavy Truck,Diesel,135.23,877.6,31.4,57.5
2023-05-01,VH-011,Van,Gasoline,34.48,494.4,21.0,44.7
2023-05-01,VH-012,Van,Gasoline,39.37,584.3,19.7,47.8
2023-05-01,VH-013,Van,Gasoline,32.94,466.8,16.8,43.4
2023-05-01,VH-014,Van,Diesel,50.77,522.4,16.9,45.1
2023-05-01,VH-015,Van,Diesel,59.88,658.4,22.3,44.0
2023-05-01,VH-016,SUV,Gasoline,28.58,448.1,14.1,53.9
2023-05-01,VH-017,SUV,Gasoline,24.78,367.7,13.7,58.2
2023-05-01,VH-018,SUV,Gasoline,25.07,362.5,13.4,58.0
2023-05-01,VH-019,SUV,Gasoline,31.51,541.5,18.0,62.4
2023-05-01,VH-020,SUV,Gasoline,27.15,395.5,17.5,54.6
2023-05-08,VH-001,Light Truck,Gasoline,44.93,472.7,19.1,54.8
2023-05-08,VH-002,Light Truck,Gasoline,50.43,565.5,24.4,55.9
2023-05-08,VH-003,Light Truck,Gasoline,34.98,507.8,17.2,51.9
2023-05-08,VH-004,Light Truck,Gasoline,45.87,498.8,20.1,57.6
2023-05-08,VH-005,Light Truck,Gasoline,48.73,532.8,25.3,58.4
2023-05-08,VH-006,Heavy Truck,Diesel,184.29,1034.0,36.2,60.5
2023-05-08,VH-007,Heavy Truck,Diesel,150.35,950.0,35.5,66.0
2023-05-08,VH-008,Heavy Truck,Diesel,172.58,1121.7,40.5,64.6
2023-05-08,VH-009,Heavy Truck,Diesel,183.95,1108.5,42.0,65.6
2023-05-08,VH-010,Heavy Truck,Diesel,151.84,900.8,31.8,59.3
2023-05-08,VH-011,Van,Gasoline,37.88,592.6,21.7,46.7
2023-05-08,VH-012,Van,Gasoline,39.5,535.7,19.7,47.1
2023-05-08,VH-013,Van,Gasoline,32.82,398.5,17.5,42.8
2023-05-08,VH-014,Van,Diesel,49.94,436.8,16.5,42.8
2023-05-08,VH-015,Van,Diesel,,,22.8,42.7
2023-05-08,VH-016,SUV,Gasoline,28.77,372.9,16.0,61.6
2023-05-08,VH-017,SUV,Gasoline,26.48,381.9,13.8,53.8
2023-05-08,VH-018,SUV,Gasoline,21.88,363.5,13.9,61.3
2023-05-08,VH-019,SUV,Gasoline,29.8,419.8,16.6,54.9
2023-05-08,VH-020,SUV,Gasoline,27.67,386.6,16.1,57.1
2023-05-15,VH-001,Light Truck,Gasoline,42.08,501.2,18.4,51.1
2023-05-15,VH-002,Light Truck,Gasoline,43.2,568.0,21.6,53.9
2023-05-15,VH-003,Light Truck,Gasoline,34.67,448.6,19.8,55.8
2023-05-15,VH-004,Light Truck,Gasoline,43.12,507.1,18.6,51.1
2023-05-15,VH-005,Light Truck,Gasoline,46.22,607.7,23.0,52.7
2023-05-15,VH-006,Heavy Truck,Diesel,163.92,1198.0,40.5,59.5
2023-05-15,VH-007,Heavy Truck,Diesel,166.13,887.1,34.4,57.9
2023-05-15,VH-008,Heavy Truck,Diesel,163.47,1216.4,38.7,66.8
2023-05-15,VH-009,Heavy Truck,Diesel,,,45.9,61.5
2023-05-15,VH-010,Heavy Truck,Diesel,,,31.0,66.7
2023-05-15,VH-011,Van,Gasoline,41.03,513.4,20.5,47.4
2023-05-15,VH-012,Van,Gasoline,34.7,519.6,19.8,45.1
2023-05-15,VH-013,Van,Gasoline,33.89,453.6,16.6,44.2
2023-05-15,VH-014,Van,Diesel,45.41,520.0,15.5,44.5
2023-05-15,VH-015,Van,Diesel,71.35,625.4,21.8,43.9
2023-05-15,VH-016,SUV,Gasoline,28.29,394.4,14.6,62.5
2023-05-15,VH-017,SUV,Gasoline,24.2,377.6,12.7,59.8
